DF_cal_t
"2.377244710922241"
"0.24807262420654297"
"0.2576022148132324"
"0.1968080997467041"
"0.27422618865966797"
"0.22226715087890625"
"0.21469569206237793"
"0.26763463020324707"
"0.22130084037780762"
"0.23560166358947754"
"0.25996851921081543"
"0.21200323104858398"
"0.24655389785766602"
"0.2287302017211914"
"0.28081178665161133"
"0.660386323928833"
"0.8996953964233398"
"0.4942474365234375"
"0.8615849018096924"
"0.8941993713378906"
"0.3482842445373535"
"0.2504129409790039"
"0.22258281707763672"
"0.2105085849761963"
"0.2638993263244629"
"0.18169283866882324"
"0.20521044731140137"
"0.21368098258972168"
"0.7167630195617676"
"0.7928454875946045"
"0.6437973976135254"
"0.7989625930786133"
"0.6561994552612305"
"0.3147883415222168"
"0.27785181999206543"
"0.19886136054992676"
"0.24520444869995117"
"0.2010946273803711"
"0.2048656940460205"
"0.20489835739135742"
"0.2183208465576172"
"0.22250914573669434"
"0.22227883338928223"
"0.30948829650878906"
"0.7617800235748291"
"0.8501875400543213"
"0.6519954204559326"
"0.6299760341644287"
"0.5339906215667725"
"0.4463939666748047"
"0.36089253425598145"
"0.5832490921020508"
"0.19006609916687012"
"0.20489168167114258"
"0.21702909469604492"
"0.24290180206298828"
"0.2307600975036621"
"0.21121478080749512"
"0.19302606582641602"
"0.3293459415435791"
"0.9267044067382812"
"0.5516784191131592"
"0.764643669128418"
"0.9143199920654297"
"0.613903284072876"
"0.2915151119232178"
"0.23801708221435547"
"0.1880331039428711"
"0.25999021530151367"
"0.45162057876586914"
"0.6507823467254639"
"0.6348245143890381"
"0.6225218772888184"
"0.5224297046661377"
"0.3218379020690918"
"0.20924854278564453"
"0.24235987663269043"
"0.20829343795776367"
"0.4155848026275635"
"0.9106957912445068"
"0.7286765575408936"
"0.8281435966491699"
"0.7677097320556641"
"0.5007297992706299"
"0.5444436073303223"
"0.31958770751953125"
"0.2571907043457031"
"0.20908522605895996"
"0.23430800437927246"
"0.2301628589630127"
"0.23451733589172363"
"0.23208355903625488"
"0.21999597549438477"
"0.42797255516052246"
"0.6896452903747559"
"0.9135291576385498"
"0.7587878704071045"
"0.2472853660583496"
"0.20359086990356445"
"0.1882314682006836"
"0.2775239944458008"
"0.1870262622833252"
"0.1936049461364746"
"0.21538710594177246"
"0.20009136199951172"
"0.23489832878112793"
"0.1963942050933838"
"0.1805722713470459"
"0.216994047164917"
"0.22327208518981934"
"0.23456645011901855"
"0.21232056617736816"
"0.22096538543701172"
"0.21918749809265137"
"0.20228362083435059"
"0.23092269897460938"
"0.21590876579284668"
"0.19615459442138672"
"0.22601675987243652"
"0.19818806648254395"
"0.24413704872131348"
"0.16224169731140137"
"0.21677851676940918"
"0.2288823127746582"
"0.20199894905090332"
"0.2246098518371582"
"0.2120375633239746"
"0.20860576629638672"
"0.22298216819763184"
"0.21362781524658203"
"0.2496812343597412"
"0.19255542755126953"
"0.2299647331237793"
"0.21681690216064453"
"0.19617176055908203"
"0.22495293617248535"
"0.2279343605041504"
"0.2232348918914795"
"0.21495842933654785"
"0.20058465003967285"
"0.23662281036376953"
"0.21791505813598633"
"0.23114585876464844"
"0.20816278457641602"
"0.20840001106262207"
